counter;start;end;duration in ms
259;104329521260400;104329543165300;21
260;104329564697600;104329588005100;23
261;104329609711500;104329631200600;21
262;104329652649300;104329673324500;20
263;104329694760800;104329718004700;23
264;104329738950000;104329761423500;22
265;104329783327800;104329803740200;20
266;104329824913600;104329845244400;20
267;104329866067000;104329888040700;21
268;104329909160100;104329933664300;24
269;104329955497300;104329979157100;23
270;104330000358900;104330023127900;22
271;104330044746600;104330065911100;21
272;104330087616500;104330106920100;19
273;104330128569800;104330153211900;24
274;104330174595900;104330194274800;19
275;104330215695700;104330235254200;19
276;104330257290400;104330277292400;20
277;104330298770900;104330320191400;21
278;104330342879300;104330366035800;23
279;104330388657300;104330411464700;22
280;104330433351600;104330453674500;20
281;104330475751000;104330498004800;22
282;104330520432700;104330543194400;22
283;104330565600000;104330590484100;24
284;104330613159700;104330636329400;23
285;104330658774900;104330681011300;22
286;104330702867000;104330724130300;21
287;104330746124800;104330765924700;19
288;104330787268700;104330812015500;24
289;104330833396100;104330855024600;21
290;104330876590400;104330898239000;21
291;104330919814200;104330939612100;19
292;104330963813800;104330983796500;19
293;104331005184300;104331027041000;21
294;104331048954900;104331070252500;21
295;104331091664100;104331112312200;20
296;104331133891900;104331155409300;21
297;104331176960200;104331198954900;21
298;104331220546200;104331244286000;23
299;104331265771100;104331285945800;20
300;104331307343200;104331329957500;22
301;104331352410300;104331373418200;21
302;104331395090100;104331417520400;22
303;104331439437200;104331462603600;23
304;104331483651700;104331505588300;21
305;104331526730800;104331549263700;22
306;104331570483900;104331590849300;20
307;104331611785200;104331633334500;21
308;104331654470500;104331677161000;22
309;104331698952400;104331720019400;21
310;104331741493100;104331760885200;19
311;104331782453200;104331805005500;22
312;104331826731800;104331847768000;21
313;104331869224300;104331892795300;23
314;104331915651000;104331937030300;21
315;104331958546100;104331980783700;22
316;104332003173800;104332024685100;21
317;104332046261100;104332067218500;20
318;104332088307900;104332108552600;20
319;104332129595600;104332154230500;24
320;104332176699000;104332198534600;21
321;104332220009700;104332240705500;20
322;104332262138100;104332282756400;20
323;104332304213000;104332325991100;21
324;104332347565400;104332370857600;23
325;104332391634900;104332414470500;22
326;104332436239200;104332457256000;21
327;104332478269300;104332496402600;18
328;104332517546900;104332538568800;21
329;104332560067600;104332583049900;22
330;104332604030100;104332625519500;21
331;104332646714600;104332666164600;19
332;104332687116000;104332708444900;21
333;104332729421200;104332751477100;22
334;104332772538300;104332796398900;23
335;104332817934800;104332839256700;21
336;104332860898700;104332881190100;20
337;104332902817600;104332922478100;19
338;104332944052000;104332963642100;19
339;104332985778000;104333008087700;22
340;104333030014000;104333050035400;20
341;104333071600400;104333092916500;21
342;104333114730500;104333134824200;20
343;104333156321900;104333176354600;20
344;104333197971500;104333222804100;24
345;104333244446700;104333265041700;20
346;104333287119100;104333307583500;20
347;104333328972600;104333349610600;20
348;104333371596900;104333391520000;19
349;104333413087000;104333433371700;20
350;104333456000600;104333481881800;25
351;104333503548900;104333524215600;20
352;104333546364200;104333567474100;21
353;104333589152900;104333609376200;20
354;104333631169500;104333651228000;20
355;104333672849600;104333695346900;22
356;104333717160600;104333737188800;20
357;104333758772200;104333778400700;19
358;104333799917300;104333819458000;19
359;104333841346500;104333861360800;20
360;104333882954600;104333904912300;21
361;104333926471300;104333946938100;20
362;104333968392100;104333990406100;22
363;104334012820300;104334032796600;19
364;104334054293900;104334074309200;20
365;104334095523100;104334113781500;18
366;104334137943400;104334158680100;20
367;104334180140600;104334202524500;22
368;104334224116700;104334245120400;21
369;104334266897400;104334288039400;21
370;104334309926300;104334330537700;20
371;104334352291100;104334375274400;22
372;104334396707600;104334416509600;19
373;104334438063200;104334463336600;25
374;104334485306600;104334506200200;20
375;104334527865400;104334548496600;20
376;104334571452900;104334594170400;22
377;104334615858000;104334636150700;20
378;104334657690500;104334677500600;19
379;104334699282700;104334721058300;21
380;104334742658400;104334762401500;19
381;104334784326200;104334805355700;21
382;104334826996500;104334846026300;19
383;104334867494200;104334888759400;21
384;104334910362900;104334931625100;21
385;104334955100800;104334976584100;21
386;104334998573000;104335021381100;22
387;104335043773700;104335068186800;24
388;104335089147100;104335108549600;19
389;104335129709300;104335151176400;21
390;104335172664500;104335192983400;20
391;104335214170200;104335234192700;20
392;104335255282400;104335277337900;22
393;104335298830500;104335319306300;20
394;104335341126900;104335362075700;20
395;104335383620100;104335402998000;19
396;104335424933300;104335445286900;20
397;104335468549200;104335491924500;23
398;104335514428200;104335535324900;20
399;104335557927200;104335579808900;21
400;104335602320400;104335627033000;24
401;104335657352300;104335680357700;23
402;104335702277600;104335724672100;22
403;104335752259400;104335774684900;22
404;104335795757400;104335816068900;20
405;104335837516100;104335856965000;19
406;104335878242400;104335899490400;21
407;104335920729100;104335942880000;22
408;104335964318800;104335987775900;23
409;104336009933900;104336029819200;19
410;104336052925900;104336072374200;19
411;104336094374800;104336116414600;22
412;104336138158700;104336156599500;18
413;104336178522100;104336201928600;23
414;104336223136600;104336242437100;19
415;104336263479700;104336283086700;19
416;104336304118200;104336325856300;21
417;104336347185800;104336367158300;19
418;104336388182700;104336411445100;23
419;104336432676800;104336454374300;21
420;104336476194100;104336499385800;23
421;104336520800000;104336542130400;21
422;104336563585100;104336583516100;19
423;104336604746400;104336624919800;20
424;104336650979700;104336670304600;19
425;104336691365100;104336713533500;22
426;104336734820900;104336754342700;19
427;104336775952600;104336794188700;18
428;104336815373600;104336834979600;19
429;104336856236400;104336879730000;23
430;104336900928200;104336921147500;20
431;104336942423200;104336961134400;18
432;104336982264200;104337002593800;20
433;104337025392300;104337045707400;20
434;104337067155700;104337089450100;22
435;104337110611100;104337131062700;20
436;104337153812400;104337178633200;24
437;104337199808000;104337221168000;21
438;104337242392700;104337261760500;19
439;104337282845800;104337304596600;21
440;104337326742700;104337349817200;23
441;104337371443600;104337390505400;19
442;104337411634600;104337431751500;20
443;104337453811700;104337474422500;20
444;104337495736000;104337517238100;21
445;104337538612400;104337561596200;22
446;104337583074700;104337602365100;19
447;104337623665600;104337643603800;19
448;104337667377600;104337693350200;25
449;104337716228000;104337735741700;19
450;104337757100600;104337775876400;18
451;104337801747600;104337822407200;20
452;104337843580000;104337864542300;20
453;104337886501400;104337905454300;18
454;104337926640900;104337946911600;20
455;104337968097300;104337989247800;21
456;104338011121700;104338035129900;24
457;104338056280200;104338079958000;23
458;104338101627700;104338121014500;19
459;104338142540300;104338164250600;21
460;104338185639400;104338207701500;22
461;104338229105000;104338252143200;23
462;104338274325200;104338293023000;18
463;104338314554400;104338333939800;19
464;104338355898200;104338375989600;20
465;104338397414000;104338416798500;19
466;104338438192700;104338461074100;22
467;104338487815300;104338508370800;20
468;104338529978600;104338549639000;19
469;104338571161000;104338591081100;19
470;104338612737000;104338632182900;19
471;104338654431100;104338674545900;20
472;104338697460900;104338720631600;23
473;104338741683800;104338761806900;20
474;104338783049900;104338801009600;17
475;104338823183900;104338844229800;21
476;104338865849500;104338886057400;20
477;104338907902700;104338929858600;21
478;104338951751400;104338972262400;20
479;104338994085000;104339014531300;20
480;104339035610900;104339056488600;20
481;104339077808800;104339099851600;22
482;104339122146200;104339142470100;20
483;104339164155300;104339188776300;24
484;104339209979400;104339229155900;19
485;104339250427200;104339268737100;18
486;104339290089900;104339311171700;21
487;104339332405800;104339353172700;20
488;104339374428200;104339395970700;21
489;104339417174400;104339438163000;20
490;104339459752700;104339480380500;20
491;104339501766500;104339521711800;19
492;104339543072000;104339564363300;21
493;104339585787800;104339605086400;19
494;104339631049000;104339651594200;20
495;104339672565600;104339692170800;19
496;104339714128200;104339733900200;19
497;104339755305900;104339776641200;21
498;104339799294400;104339819579800;20
499;104339841719400;104339866253800;24
500;104339890104500;104339910985400;20
501;104339934830600;104339955990200;21
502;104339980298500;104340001613900;21
503;104340026038600;104340047069100;21
504;104340070786400;104340095520000;24
505;104340118671600;104340140195100;21
506;104340162764900;104340182297400;19
507;104340203981800;104340224829900;20
508;104340246649400;104340266494300;19
509;104340288176700;104340309151900;20
510;104340330736200;104340356104200;25
511;104340379398200;104340400458800;21
512;104340424054900;104340446651900;22
513;104340470648100;104340493374900;22
514;104340517557700;104340538988700;21
515;104340565841800;104340592931000;27
516;104340617385900;104340640760700;23
517;104340665559000;104340688509300;22
518;104340713292800;104340733639800;20
519;104340756432800;104340777903600;21
520;104340801878600;104340823811100;21
521;104340847201400;104340874286300;27
522;104340897624100;104340917877900;20
523;104340941047000;104340962285700;21
524;104340985095400;104341007023400;21
525;104341030126200;104341050270200;20
526;104341074233800;104341098032000;23
527;104341122340800;104341145533100;23
528;104341169334200;104341189466500;20
529;104341213009600;104341235612200;22
530;104341260287600;104341280885800;20
531;104341303718300;104341326265200;22
532;104341349278600;104341374547900;25
533;104341397980200;104341419788700;21
534;104341443020200;104341463582600;20
535;104341486910700;104341506564500;19
536;104341529685900;104341551463000;21
537;104341575142500;104341598520600;23
538;104341620752900;104341640924000;20
539;104341662955300;104341683638800;20
540;104341706370200;104341726118100;19
541;104341748724800;104341770293600;21
542;104341792412200;104341812282900;19
543;104341833573500;104341858006600;24
544;104341879214200;104341898872200;19
545;104341920558700;104341938649800;18
546;104341960506000;104341981188700;20
547;104342002671800;104342025837200;23
548;104342048133300;104342071530900;23
549;104342092893200;104342113271100;20
550;104342134771000;104342155163300;20
551;104342176863000;104342195720100;18
552;104342217162500;104342236848100;19
553;104342258433400;104342278249600;19
554;104342302353300;104342324042900;21
555;104342345153600;104342367008700;21
556;104342390872600;104342411702600;20
557;104342433478700;104342454393600;20
558;104342476268200;104342497682200;21
559;104342519524500;104342542452100;22
560;104342564554700;104342584439300;19
561;104342606710100;104342625917700;19
562;104342647346800;104342665833400;18
563;104342687674600;104342708485900;20
564;104342730239800;104342749817900;19
565;104342774408600;104342795638900;21
566;104342817003800;104342838211600;21
567;104342860194900;104342879177500;18
568;104342900358600;104342919336900;18
569;104342940702800;104342960338600;19
570;104342981570400;104343005551800;23
571;104343027306700;104343046716000;19
572;104343069028800;104343089529900;20
573;104343111182600;104343130918600;19
574;104343152853100;104343174767300;21
575;104343196337800;104343215179100;18
576;104343240690100;104343263326700;22
577;104343284718700;104343302498600;17
578;104343323655400;104343344027700;20
579;104343365281300;104343383876200;18
580;104343405050100;104343424516000;19
581;104343445866900;104343468266700;22
582;104343490603100;104343510085600;19
583;104343531994500;104343552521700;20
584;104343574351300;104343594375300;20
585;104343620340700;104343639510500;19
586;104343661046300;104343680826200;19
587;104343702878900;104343726881300;24
588;104343748593800;104343767073400;18
589;104343788299400;104343806613300;18
590;104343827810300;104343847150200;19
591;104343868571200;104343889153700;20
592;104343910490500;104343933608400;23
593;104343955924700;104343975987700;20
594;104343997526900;104344017326700;19
595;104344039051500;104344057808500;18
596;104344079600800;104344098954800;19
597;104344120914300;104344141140300;20
598;104344162510700;104344188690600;26
599;104344210042600;104344229946000;19
600;104344251850400;104344271812900;19
601;104344293142600;104344314525400;21
602;104344336111300;104344354073900;17
603;104344375457600;104344395361600;19
604;104344417662300;104344441909300;24
605;104344463167900;104344484499000;21
606;104344506091100;104344526743000;20
607;104344548721700;104344569458500;20
608;104344590969300;104344611932400;20
609;104344634182300;104344658525700;24
610;104344679908500;104344699712500;19
611;104344721308000;104344742123700;20
612;104344763525800;104344782893200;19
613;104344804413600;104344823796600;19
614;104344845835900;104344865077800;19
615;104344890919400;104344910242100;19
616;104344931423000;104344950542200;19
617;104344972129200;104344991553600;19
618;104345013167900;104345033214000;20
619;104345055108000;104345074205800;19
620;104345096474200;104345118136300;21
621;104345140208900;104345159391100;19
622;104345181340400;104345204430900;23
623;104345227165200;104345248147800;20
624;104345269778600;104345289392000;19
625;104345311294000;104345331514200;20
626;104345358840400;104345378995400;20
627;104345401055100;104345421012500;19
628;104345443142300;104345462696000;19
629;104345485171500;104345504796900;19
630;104345529835100;104345549749200;19
631;104345572490600;104345596201900;23
632;104345618855800;104345640138400;21
633;104345664245500;104345685001500;20
634;104345707581800;104345728054900;20
635;104345749772300;104345768364000;18
636;104345790545100;104345810646900;20
637;104345832743900;104345855558200;22
638;104345877517900;104345896202800;18
639;104345917988000;104345937409900;19
640;104345960106200;104345980186000;20
641;104346002513800;104346022296300;19
642;104346044271900;104346065358900;21
643;104346087225100;104346105703400;18
644;104346127414300;104346147523100;20
645;104346169462100;104346188137800;18
646;104346209803300;104346230450500;20
647;104346252880500;104346273217600;20
648;104346295739500;104346318761800;23
649;104346341141100;104346361523700;20
650;104346383314700;104346401981300;18
651;104346424463600;104346445080500;20
652;104346466493400;104346485887100;19
653;104346507285600;104346527785200;20
654;104346550436100;104346572432300;21
655;104346593752000;104346612952500;19
656;104346634697000;104346655345900;20
657;104346681869600;104346702244100;20
658;104346725630400;104346746811100;21
659;104346768253700;104346790284600;22
660;104346812403200;104346831326000;18
661;104346853209700;104346871458400;18
662;104346893472900;104346913640800;20
663;104346935546700;104346954457500;18
664;104346976435000;104346995700200;19
665;104347017763100;104347040521400;22
666;104347062619200;104347081455100;18
667;104347103347400;104347121517600;18
668;104347143331800;104347162246700;18
669;104347184148800;104347203641100;19
670;104347225603800;104347248847100;23
671;104347271815000;104347293949300;22
672;104347315941600;104347336086700;20
673;104347357831100;104347376832400;19
674;104347398083000;104347418252100;20
675;104347439490500;104347459959700;20
676;104347481880100;104347501844400;19
677;104347528868600;104347550365300;21
678;104347572752700;104347589981200;17
679;104347612138900;104347629390400;17
680;104347651884100;104347671423000;19
681;104347694302200;104347714933400;20
682;104347737539400;104347759324100;21
683;104347780600400;104347798356500;17
684;104347820490100;104347838951100;18
685;104347861761300;104347879947600;18
686;104347901884600;104347921286000;19
687;104347943478900;104347961849300;18
688;104347984073200;104348006176600;22
689;104348028190100;104348046645300;18
690;104348068502300;104348088916200;20
691;104348110946400;104348130387400;19
692;104348151842800;104348169582300;17
693;104348191008100;104348210251900;19
694;104348231801200;104348254454900;22
695;104348279132200;104348297154500;18
696;104348319085200;104348337716200;18
697;104348359683200;104348378718100;19
698;104348400571900;104348420799800;20
699;104348442859900;104348461155700;18
700;104348483011100;104348505729800;22
701;104348528198300;104348547134100;18
702;104348569293200;104348588483400;19
703;104348610572600;104348629666600;19
704;104348651742400;104348668386600;16
705;104348690241100;104348712738100;22
706;104348735186700;104348758602600;23
707;104348780725000;104348799005800;18
708;104348820776300;104348840256900;19
709;104348863234400;104348884665000;21
710;104348907047300;104348926513000;19
711;104348948608700;104348967146700;18
712;104348993136500;104349012822600;19
713;104349034923000;104349054030800;19
714;104349076075000;104349094052900;17
715;104349115957100;104349135724900;19
716;104349157881800;104349176845900;18
717;104349199049900;104349219643900;20
718;104349241710700;104349259726000;18
719;104349281747800;104349300626400;18
720;104349322691200;104349340785500;18
721;104349362876800;104349388959700;26
722;104349411043800;104349430551200;19
723;104349452675300;104349474772200;22
724;104349496836200;104349515651100;18
725;104349537855200;104349558189500;20
726;104349580353000;104349600076600;19
727;104349622114500;104349640995700;18
728;104349664232000;104349684221600;19
729;104349706372400;104349728088700;21
730;104349750144500;104349768814800;18
731;104349790595900;104349809746400;19
732;104349832410200;104349850378900;17
733;104349872175800;104349891964800;19
734;104349913854000;104349933161300;19
735;104349955313600;104349977881800;22
736;104349999998400;104350019983600;19
737;104350042373700;104350061833600;19
738;104350083657600;104350103197500;19
739;104350124469600;104350143600300;19
740;104350165131600;104350184349200;19
741;104350205782900;104350227583400;21
742;104350249420200;104350267278000;17
743;104350292130700;104350313611600;21
744;104350335657200;104350353779700;18
745;104350375471100;104350393794900;18
746;104350416262300;104350434822900;18
747;104350459567700;104350479892500;20
748;104350502276600;104350522370600;20
749;104350545934600;104350568901300;22
750;104350592810100;104350613400500;20
751;104350636943400;104350656702500;19
752;104350679265000;104350701519700;22
753;104350723280500;104350741176500;17
754;104350763244800;104350780474700;17
755;104350802138000;104350821494800;19
756;104350843912700;104350865630100;21
757;104350887741300;104350905154600;17
758;104350926801600;104350948553100;21
759;104350970369300;104350988282200;17
760;104351010025400;104351028338900;18
761;104351050393000;104351067773400;17
762;104351089773900;104351108453300;18
763;104351131704500;104351150821100;19
764;104351173164600;104351194891700;21
765;104351217081000;104351236566500;19
766;104351258639700;104351276351800;17
767;104351298392500;104351319299800;20
768;104351341616700;104351360383000;18
769;104351382365000;104351399978000;17
770;104351421836500;104351439358800;17
771;104351466372600;104351484629400;18
772;104351506306900;104351525988700;19
773;104351548408100;104351567987200;19
774;104351590490300;104351609666200;19
775;104351631112500;104351648255000;17
776;104351669683700;104351688797500;19
777;104351715244700;104351734106500;18
778;104351756051300;104351775178000;19
779;104351797406900;104351817072600;19
780;104351838932500;104351856472100;17
781;104351878457800;104351895652600;17
782;104351917533500;104351939228800;21
783;104351961404400;104351978798800;17
784;104352000792900;104352020509200;19
785;104352043980400;104352061897900;17
786;104352083634900;104352104295400;20
787;104352126548900;104352144177600;17
788;104352166194700;104352186451700;20
789;104352208839500;104352225301900;16
790;104352247061500;104352265369400;18
791;104352287278300;104352305669300;18
792;104352328037400;104352346496600;18
793;104352368305100;104352388178100;19
794;104352410104300;104352431546400;21
795;104352459199400;104352479619900;20
796;104352501934100;104352520694600;18
797;104352542813200;104352562801900;19
798;104352584862100;104352602475300;17
799;104352624778900;104352642896400;18
800;104352665298800;104352685847900;20
801;104352708285400;104352726961500;18
802;104352749103100;104352768430200;19
803;104352794454300;104352812296800;17
804;104352833582200;104352852768900;19
805;104352875169800;104352894165700;18
806;104352916640600;104352938859500;22
807;104352961036800;104352980362700;19
808;104353002212200;104353021588400;19
809;104353043915500;104353063139800;19
810;104353085007600;104353102838800;17
811;104353124667300;104353142474500;17
812;104353164451800;104353185262900;20
813;104353207246600;104353225665600;18
814;104353247571600;104353264392800;16
815;104353286395500;104353305525600;19
816;104353327849000;104353347048500;19
817;104353369011900;104353386734000;17
818;104353408462300;104353426371100;17
819;104353452281800;104353471761800;19
820;104353493463600;104353512515100;19
821;104353534428600;104353554374700;19
822;104353576639500;104353595591500;18
823;104353617434700;104353635556000;18
824;104353657453500;104353679123600;21
825;104353701352600;104353719331900;17
826;104353741053200;104353760210600;19
827;104353782227200;104353806107000;23
828;104353828632900;104353845871500;17
829;104353867642700;104353886799800;19
830;104353908745700;104353930668200;21
831;104353952844500;104353972867300;20
832;104353994906900;104354013272900;18
833;104354035921800;104354054745800;18
834;104354076624100;104354093865800;17
835;104354116221300;104354134757700;18
836;104354156817100;104354178052800;21
837;104354199998300;104354218198900;18
838;104354240550800;104354259318300;18
839;104354281240000;104354299332000;18
840;104354320711000;104354339199400;18
841;104354360854900;104354379648900;18
842;104354401193900;104354421834100;20
843;1
