counter;start;end;duration in ms
621;104345162553700;104345181333000;18
622;104345208391700;104345227158300;18
623;104345251294900;104345269772500;18
624;104345292548900;104345311286500;18
625;104345338252900;104345358831500;20
626;104345382188400;104345401047400;18
627;104345424236600;104345443135000;18
628;104345466196800;104345485163100;18
629;104345508172500;104345529822200;21
630;104345553128500;104345572423100;19
631;104345599579500;104345618846700;19
632;104345643787700;104345664233500;20
633;104345688446000;104345707532300;19
634;104345731213500;104345749766000;18
635;104345771570500;104345790536600;18
636;104345813938700;104345832726900;18
637;104345858654800;104345877506900;18
638;104345899398000;104345917980900;18
639;104345940536800;104345960094300;19
640;104345983364900;104346002444600;19
641;104346025505100;104346044263800;18
642;104346068545400;104346087218700;18
643;104346108814200;104346127407300;18
644;104346150710500;104346169454300;18
645;104346191220900;104346209796200;18
646;104346234198800;104346252873800;18
647;104346277085900;104346295733200;18
648;104346322410900;104346341134000;18
649;104346364733400;104346383306700;18
650;104346405331500;104346424395000;19
651;104346448294300;104346466485100;18
652;104346489081500;104346507277800;18
653;104346531561900;104346550426100;18
654;104346575527400;104346593745200;18
655;104346616172200;104346634687500;18
656;104346658979500;104346681857400;22
657;104346706274800;104346725622900;19
658;104346750065200;104346768246000;18
659;104346793642400;104346812396300;18
660;104346834518900;104346853146300;18
661;104346874584600;104346893463300;18
662;104346916921000;104346935539900;18
663;104346957647700;104346976425100;18
664;104346999119400;104347017753900;18
665;104347043755400;104347062609200;18
666;104347084667800;104347103339900;18
667;104347124678200;104347143325100;18
668;104347165448300;104347184141900;18
669;104347206814400;104347225595800;18
670;104347252640300;104347271751300;19
671;104347297096300;104347315934000;18
672;104347339617000;104347357824600;18
673;104347380002800;104347398076100;18
674;104347421374200;104347439484000;18
675;104347463136800;104347481869700;18
676;104347508617900;104347528856800;20
677;104347554153100;104347572746800;18
678;104347593136900;104347612130600;18
679;104347632502700;104347651872800;19
680;104347674865300;104347694231700;19
681;104347718703500;104347737532300;18
682;104347762779500;104347780592300;17
683;104347801495600;104347820480600;18
684;104347842294500;104347861751200;19
685;104347883148600;104347901877300;18
686;104347924637400;104347943469900;18
687;104347965206100;104347984062300;18
688;104348009353400;104348028182300;18
689;104348049835100;104348068495300;18
690;104348092083900;104348110883400;18
691;104348133652000;104348151835700;18
692;104348172756100;104348191000900;18
693;104348213530900;104348231793600;18
694;104348259249500;104348279124000;19
695;104348300367500;104348319076700;18
696;104348340937500;104348359675100;18
697;104348381964700;104348400564300;18
698;104348423948600;104348442849200;18
699;104348464366400;104348483003600;18
700;104348508917900;104348528134400;19
701;104348550306900;104348569284500;18
702;104348591623500;104348610564100;18
703;104348632803300;104348651733500;18
704;104348671504200;104348690234300;18
705;104348716246400;104348735177300;18
706;104348761712500;104348780716400;19
707;104348802119000;104348820769500;18
708;104348843552800;104348863222100;19
709;104348887930400;104348907039100;19
710;104348929739200;104348948544800;18
711;104348973765200;104348993129600;19
712;104349016095500;104349034914500;18
713;104349057169900;104349076065400;18
714;104349097208800;104349115948500;18
715;104349138969500;104349157869500;18
716;104349180175800;104349199042300;18
717;104349222878000;104349241703000;18
718;104349262880500;104349281739100;18
719;104349303998500;104349322684600;18
720;104349344001800;104349362798100;18
721;104349392520300;104349411036500;18
722;104349433776700;104349452668500;18
723;104349478103400;104349496830100;18
724;104349518807600;104349537841600;19
725;104349561479100;104349580342900;18
726;104349603794300;104349622107100;18
727;104349644209900;104349664221400;20
728;104349687480400;104349706364200;18
729;104349731508700;104349750137400;18
730;104349771936200;104349790523300;18
731;104349813295500;104349832402400;19
732;104349853521400;104349872169100;18
733;104349895150300;104349913845200;18
734;104349936690900;104349955305200;18
735;104349980978400;104349999989900;19
736;104350023315900;104350042360200;19
737;104350065009600;104350083649900;18
738;104350106369100;104350124463300;18
739;104350146889200;104350165125200;18
740;104350187488500;104350205708100;18
741;104350230653600;104350249412800;18
742;104350270621000;104350292116400;21
743;104350316774100;104350335650100;18
744;104350356864000;104350375464300;18
745;104350397060900;104350416253700;19
746;104350438080000;104350459553900;21
747;104350483073300;104350502268500;19
748;104350525684100;104350545922900;20
749;104350573040100;104350592800000;19
750;104350616914100;104350636846900;19
751;104350660086200;104350679256400;19
752;104350704615000;104350723274000;18
753;104350744582500;104350763238100;18
754;104350783556100;104350802130700;18
755;104350825291000;104350843897500;18
756;104350868830400;104350887733500;18
757;104350908377900;104350926793400;18
758;104350951647300;104350970361100;18
759;104350991335900;104351010018700;18
760;104351031733800;104351050331300;18
761;104351070845300;104351089764400;18
762;104351112418400;104351131697400;19
763;104351154456800;104351173157800;18
764;104351198094700;104351217074300;18
765;104351239694600;104351258629800;18
766;104351279607100;104351298385300;18
767;104351322837700;104351341606200;18
768;104351363527200;104351382356800;18
769;104351403259000;104351421830000;18
770;104351446062500;104351466312000;20
771;104351487717100;104351506300600;18
772;104351529255500;104351548396600;19
773;104351571929900;104351590481600;18
774;104351612903900;104351631105600;18
775;104351651380700;104351669676100;18
776;104351695838500;104351715238600;19
777;104351737277800;104351756040100;18
778;104351778382800;104351797398200;19
779;104351820226800;104351838926400;18
780;104351859649200;104351878397200;18
781;104351898898200;104351917525800;18
782;104351942359400;104351961395100;19
783;104351981967600;104352000785700;18
784;104352023723700;104352043968000;20
785;104352065003400;104352083628700;18
786;104352107653600;104352126541300;18
787;104352147339200;104352166186800;18
788;104352190035100;104352208833400;18
789;104352228362400;104352247054100;18
790;104352268478100;104352287217200;18
791;104352308780000;104352328025600;19
792;104352349607100;104352368298400;18
793;104352391331300;104352410097500;18
794;104352439132100;104352459191800;20
795;104352483016100;104352501925400;18
796;104352523861600;104352542805100;18
797;104352566037600;104352584854400;18
798;104352605599100;104352624767900;19
799;104352646028900;104352665290700;19
800;104352689104200;104352708221300;19
801;104352730044000;104352749096600;19
802;104352772900200;104352794444400;21
803;104352815390100;104352833575400;18
804;104352856027000;104352875158700;19
805;104352897563100;104352916632500;19
806;104352941930400;104352961027700;19
807;104352983474300;104353002201600;18
808;104353025109400;104353043904800;18
809;104353066263600;104353085000800;18
810;104353105981400;104353124606000;18
811;104353145694100;104353164444400;18
812;104353188403200;104353207240200;18
813;104353228741200;104353247563700;18
814;104353267477000;104353286386600;18
815;104353309248600;104353327840100;18
816;104353350591900;104353369005200;18
817;104353389818500;104353408451800;18
818;104353432921000;104353452275500;19
819;104353474833300;104353493457000;18
820;104353515574200;104353534365100;18
821;104353557622200;104353576631700;19
822;104353598738100;104353617428600;18
823;104353638699700;104353657445700;18
824;104353682280600;104353701342800;19
825;104353722441400;104353741047300;18
826;104353763489000;104353782218100;18
827;104353809739500;104353828625700;18
828;104353848980100;104353867635900;18
829;104353889948300;104353908737000;18
830;104353933715500;104353952776000;19
831;104353975972500;104353994878600;18
832;104354016758400;104354035890800;19
833;104354057855000;104354076619500;18
834;104354097282500;104354116214800;18
835;104354137913200;104354156811100;18
836;104354181211600;104354199993100;18
837;104354221231500;104354240542700;19
838;104354262497200;104354281234000;18
839;104354302443100;104354320705700;18
840;104354342325600;104354360788600;18
841;104354382781500;104354401188800;18
842;104354424867200;104354443167800;18
843;1
